"productId","key","value"
"132","Hiệu suất xử lý AI của NPU (TOPS)","10"
"132","Hãng (Card Oboard)","Intel"
"132","Tên đầy đủ (Card onbroad)","Intel Arc Graphics"
"132","Dung lượng RAM","32 GB"
"132","Loại RAM","DDR5"
"132","Số khe cắm rời","0"
"132","Số khe RAM còn lại","0"
"132","Số RAM onboard","1"
"132","Hỗ trợ RAM tối đa","Không nâng cấp"
"132","Kiểu ổ cứng","SSD"
"132","Hỗ trợ công nghệ Optane","Có"
"132","Tổng số khe cắm SSD/HDD","1"
"132","Số khe SSD/HDD còn lại","0"
"132","Dung lượng nâng cấp tối đa ổ cứng","Không hỗ trợ nâng cấp"
"132","Loại SSD","Hãng không công bố"
"132","Dung lượng SSD","1"
"132","Kích thước màn hình","14 inch"
"132","Công nghệ màn hình","OLED"
"132","Độ phân giải","2880 x 1800 Pixels"
"132","Loại màn hình","OLED"
"132","Tần số quét","120 Hz"
"132","Tấm nền","OLED"
"132","Độ phủ màu","100% DCI-P3"
"132","Tỷ lệ màn hình","16:10"
"132","Cổng giao tiếp","Cổng sạc: USB 3.2 Gen 1"
"132","Wifi","Wifi 6E"
"132","Bluetooth","v5.3"
"132","Webcam","Full HD Webcam (1080p Webcam)"
"132","OS","Windows"
"132","Version","Windows 11 Home"
"132","Bảo mật","Mật khẩu"
"132","Kiểu bàn phím","Backlit Chiclet Keyboard"
"132","Bàn phím số","Không"
"132","Đèn bàn phím","LED"
"132","Công nghệ đèn bàn phím","Đơn sắc"
"132","Màu đèn LED","Trắng"
"132","TouchPad","Multi-touch touchpad"
"132","Dung lượng pin","75 Wh"
"132","Phụ kiện trong hộp","Túi Sleeve Bộ sạc điện Sách HDSD"
"132","Kích thước","31.24 x 22.01 x 1.49 cm"
"132","Trọng lượng sản phẩm","1.2 kg"
"132","Chất liệu","Vỏ máy: Nhôm"
"132","P/N","90NB11R1-M00670"
"132","Xuất xứ","Trung Quốc"
"132","Thời điểm ra mắt","01/2023"
"132","Thời gian bảo hành","24 tháng"
"132","Màu sắc","Xanh"
"133","Hãng CPU","AMD"
"133","Công nghệ CPU","Ryzen 7"
"133","Loại CPU","8845HS"
"133","Tốc độ CPU tối thiểu","3.8"
"133","Tốc độ tối đa","5.1 GHz"
"133","Số nhân","8"
"133","Số luồng","16"
"133","Bộ nhớ đệm","16 MB"
"133","Hãng (Card rời)","NVIDIA"
"133","Model (Card rời)","GeForce RTX 4050"
"133","Tên đầy đủ (Card rời)","NVIDIA GeForce RTX 4050 6GB GDDR6"
"133","Bộ nhớ","6 GB GDDR6"
"133","Hiệu suất AI (TOPS)","194"
"133","Dung lượng RAM","16 GB (2 thanh 8 GB)"
"133","Loại RAM","DDR5"
"133","Tốc độ RAM","5600 MHz"
"133","Số khe cắm rời","2"
"133","Số khe RAM còn lại","0"
"133","Số RAM onboard","0"
"133","Hỗ trợ RAM tối đa","64 GB"
"133","Kiểu ổ cứng","SSD"
"133","Tổng số khe cắm SSD/HDD","1"
"133","Số khe SSD/HDD còn lại","0"
"133","Loại SSD","1 M2. PCIe"
"133","Dung lượng SSD","512"
"133","Kích thước màn hình","15.6 inch"
"133","Công nghệ màn hình","Anti-Glare LED-Backlit Display"
"133","Độ phân giải","1920 x 1080 Pixels"
"133","Loại màn hình","LED"
"133","Tần số quét","144 Hz"
"133","Tấm nền","IPS"
"133","Tỷ lệ màn hình","16:09"
"133","Cổng giao tiếp","USB 3.2 Gen 2 Type-C USB 3.2 Gen 1 Type-A HDMI 2.1 RJ45 Gigabit Ethernet Jack 3.5 mm"
"133","Wifi","Wifi 6E"
"133","Bluetooth","v5.2"
"133","Webcam","HD Webcam (720p Webcam)"
"133","OS","Windows"
"133","Version","Windows 11 Home Single Language"
"133","Type","64 bit"
"133","Bảo mật","Mật khẩu"
"133","Kiểu bàn phím","6-row, multimedia Fn keys"
"133","Bàn phím số","Có"
"133","Đèn bàn phím","LED"
"133","Công nghệ đèn bàn phím","RGB 4 Zone"
"133","Màu đèn LED","RGB"
"133","TouchPad","Multi-touch touchpad"
"133","Loại PIN","Lithium polymer"
"133","Dung lượng pin","53.5 Whr"
"133","Power Supply","200 W"
"133","Phụ kiện trong hộp","Dây nguồn Balo"
"133","Kích thước","359 x 259 x 24.9 mm"
"133","Trọng lượng sản phẩm","2.25 kg"
"133","Chất liệu","Hợp chất nhựa"
"133","P/N","MSI Katana A15 AI B8VE-402VN"
"133","Xuất xứ","Trung Quốc"
"133","Thời điểm ra mắt","01/2024"
"133","Thời gian bảo hành","24 tháng"
"133","Hướng dẫn bảo quản","Để nơi khô ráo, nhẹ tay, dễ vỡ."
"133","Hướng dẫn sử dụng","Xem trong sách hướng dẫn sử dụng"
"133","Màu sắc","Đen"
"134","Hãng CPU","Apple"
"134","Công nghệ CPU","M1"
"134","Số nhân","8"
"134","Số luồng","8"
"134","Hãng (Card Oboard)","Apple"
"134","Model (Card Oboard)","GPU 7 nhân"
"134","Tên đầy đủ (Card onbroad)","Apple M1 GPU 7 nhân"
"134","Bộ nhớ","Share"
"134","Dung lượng RAM","16 GB"
"134","Loại RAM","LPDDR4"
"134","Số khe cắm rời","0"
"134","Số khe RAM còn lại","0"
"134","Số RAM onboard","1"
"134","Hỗ trợ RAM tối đa","16 GB"
"134","Kiểu ổ cứng","SSD"
"134","Hỗ trợ công nghệ Optane","Không"
"134","Dung lượng SSD","256 GB"
"134","Kích thước màn hình","13.3 inch"
"134","Công nghệ màn hình","IPS LCD LED Backlit, True Tone"
"134","Độ phân giải","2560 x 1600 Pixels"
"134","Loại màn hình","LED"
"134","Tấm nền","IPS"
"134","Độ phủ màu","96% sRGB"
"134","Tỷ lệ màn hình","16:10"
"134","Hỗ trợ cảm ứng","Không"
"134","Cổng giao tiếp","2 Type C 2 Thunderbolt 1 Jack 3.5 mm"
"134","Wifi","802.11 ax"
"134","Bluetooth","v5.0"
"134","Webcam","HD Webcam (720p Webcam)"
"134","Công nghệ âm thanh","Stereo speakers with high dynamic range"
"134","OS","macOS"
"134","Bảo mật","Mật khẩu"
"134","Kiểu bàn phím","English International Backlit Keyboard"
"134","Bàn phím số","Không"
"134","Đèn bàn phím","LED"
"134","Công nghệ đèn bàn phím","Đơn sắc"
"134","Màu đèn LED","Trắng"
"134","TouchPad","Multi-touch touchpad"
"134","Loại PIN","Lithium polymer"
"134","Phụ kiện trong hộp","Bộ sạc điện"
"134","Số lượng loa","2"
"134","Kích thước","304.1 x 212.4 x 4.1 ~ 16.1 mm"
"134","Trọng lượng sản phẩm","1.29 kg"
"134","Chất liệu","Mặt bên ngoài cùng: Nhôm Mặt lưng máy: Nhôm Khung màn hình: Nhựa Mặt bàn phím + kê tay: Nhôm"
"134","P/N","Z127"
"134","Xuất xứ","Trung Quốc"
"134","Thời điểm ra mắt","2020"
"134","Thời gian bảo hành","12 tháng"
"134","Hướng dẫn bảo quản","Để nơi khô ráo, nhẹ tay, dễ vỡ."
"134","Hướng dẫn sử dụng","Xem trong sách hướng dẫn sử dụng"
"134","Màu sắc","Bạc"
"135","Hãng CPU","AMD"
"135","Công nghệ CPU","Ryzen 7"
"135","Loại CPU","7735HS"
"135","Tốc độ CPU tối thiểu","3.2"
"135","Tốc độ tối đa","4.8 GHz"
"135","Số nhân","8"
"135","Số luồng","16"
"135","Bộ nhớ đệm","16 MB"
"135","Hãng (Card Oboard)","AMD"
"135","Model (Card Oboard)","Radeon"
"135","Tên đầy đủ (Card onbroad)","AMD Radeon 680M Graphics"
"135","Dung lượng RAM","16 GB (2 thanh 8 GB)"
"135","Loại RAM","LPDDR5"
"135","Tốc độ RAM","6400 MHz"
"135","Số khe cắm rời","0"
"135","Số khe RAM còn lại","0"
"135","Số RAM onboard","2"
"135","Hỗ trợ RAM tối đa","16 GB"
"135","Kiểu ổ cứng","SSD"
"135","Loại SSD","Đang cập nhật"
"135","Dung lượng SSD","512"
"135","Kích thước màn hình","15.1 inch"
"135","Công nghệ màn hình","OLED"
"135","Độ phân giải","2560 x 1600 Pixels"
"135","Loại màn hình","Màn hình phẳng"
"135","Tần số quét","165 Hz"
"135","Tấm nền","OLED"
"135","Độ sáng","500 nits"
"135","Độ phủ màu","100% DCI-P3"
"135","Cổng giao tiếp","2 USB 3.2 Gen 1 Type-A 2 USB 3.2 Gen 1 Type-C 1 HDMI 2.1 1 headphone/microphone combo 1 MicroSD card reader"
"135","Wifi","Wifi 6 11ax"
"135","Bluetooth","v5.3"
"135","Webcam","Full HD Webcam (1080p Webcam)"
"135","OS","Windows"
"135","Version","Windows 11 Home Single Language"
"135","Bảo mật","Mật khẩu"
"135","Kiểu bàn phím","English International Backlit Keyboard"
"135","Bàn phím số","Không"
"135","Đèn bàn phím","LED"
"135","TouchPad","Multi-touch touchpad"
"135","Dung lượng pin","70 Wh"
"135","Power Supply","65 W"
"135","Phụ kiện trong hộp","Bộ sạc điện Sách HDSD"
"135","Kích thước","339.33 x 236 x 15.6 mm"
"135","Trọng lượng sản phẩm","1.49 kg"
"135","Chất liệu","Nhôm"
"135","P/N","83J3001DVN"
"135","Xuất xứ","Trung Quốc"
"135","Thời điểm ra mắt","2024"
"135","Thời gian bảo hành","24 tháng"
"135","Hướng dẫn bảo quản","Để nơi khô ráo, nhẹ tay, dễ vỡ."
"135","Hướng dẫn sử dụng","Xem trong sách hướng dẫn sử dụng"
"135","Màu sắc","Xám"
"136","Hãng CPU","Intel"
"136","Công nghệ CPU","Core Ultra 7"
"136","Loại CPU","258V"
"136","Tốc độ CPU tối thiểu","2.2"
"136","Tốc độ tối đa","4.8 GHz"
"136","Số nhân","8"
"136","Số luồng","8"
"136","Tích hợp NPU","Có"
"136","Hiệu suất xử lý AI của NPU (TOPS)","45"
"136","Hãng (Card Oboard)","Intel"
"136","Model (Card Oboard)","ARC"
"136","Tên đầy đủ (Card onbroad)","Intel Arc Graphics"
"136","Dung lượng RAM","32 GB (1 thanh 32 GB)"
"136","Loại RAM","LPDDR5X"
"136","Số khe cắm rời","0"
"136","Số khe RAM còn lại","0"
"136","Số RAM onboard","1"
"136","Hỗ trợ RAM tối đa","Không nâng cấp"
"136","Kiểu ổ cứng","SSD"
"136","Tổng số khe cắm SSD/HDD","1"
"136","Số khe SSD/HDD còn lại","0"
"136","Dung lượng nâng cấp tối đa ổ cứng","Nâng cấp tối đa 2TB (SSD M2 PCIe)"
"136","Loại SSD","1 M.2 NVMe"
"136","Dung lượng SSD","1"
"136","Kích thước màn hình","14 inch"
"136","Công nghệ màn hình","OLED"
"136","Độ phân giải","2880 x 1800 Pixels"
"136","Loại màn hình","Màn hình phẳng"
"136","Tần số quét","120 Hz"
"136","Tấm nền","OLED"
"136","Độ sáng","400 nits"
"136","Độ phủ màu","100% sRGB"
"136","Tỷ lệ màn hình","16:10"
"136","Cổng giao tiếp","Cổng sạc: 2 USB 3.2 Gen 1 Type-A 2 Thunderbolt 4 1 HDMI 2.1 1 Jack 3.5 mm 1 MicroSD card reader"
"136","Wifi","Wifi 7 802.11 be"
"136","Bluetooth","v5.4"
"136","Webcam","Full HD Webcam (1080p Webcam)"
"136","OS","Windows"
"136","Version","Windows 11 Home"
"136","Bảo mật","Mật khẩu"
"136","Kiểu bàn phím","Backlit Chiclet Keyboard"
"136","Bàn phím số","Không"
"136","Đèn bàn phím","LED"
"136","Màu đèn LED","Trắng"
"136","TouchPad","Precision touchpad"
"136","Dung lượng pin","75 WHrs"
"136","Power Supply","65 W"
"136","Phụ kiện trong hộp","Dây cáp sạc"
"136","Kích thước","31.05 x 22.19 x 1.39 ~ 1.59 cm"
"136","Trọng lượng sản phẩm","1.3 kg"
"136","Chất liệu","Vỏ máy: Nhôm"
"136","P/N","90NB15R2-M002J0"
"136","Xuất xứ","Trung Quốc"
"136","Thời điểm ra mắt","2024"
"136","Thời gian bảo hành","24 tháng"
"136","Hướng dẫn bảo quản","Để nơi khô ráo, nhẹ tay, dễ vỡ."
"136","Hướng dẫn sử dụng","Xem trong sách hướng dẫn sử dụng"
"136","Màu sắc","Xanh"
"137","Hãng CPU","Apple"
"137","Công nghệ CPU","M3"
"137","Loại CPU","8 - Core"
"137","Dung lượng RAM","16 GB (1 thanh 16 GB)"
"137","Loại RAM","LPDDR4"
"137","Số khe cắm rời","0"
"137","Số khe RAM còn lại","0"
"137","Số RAM onboard","1"
"137","Hỗ trợ RAM tối đa","16 GB"
"137","Kiểu ổ cứng","SSD"
"137","Loại SSD","1 Hãng không công bố"
"137","Dung lượng SSD","256"
"137","Kích thước màn hình","13.6 inch"
"137","Công nghệ màn hình","Liquid Retina"
"137","Độ phân giải","2560 x 1644 Pixels"
"137","Loại màn hình","LED"
"137","Tần số quét","60 Hz"
"137","Tấm nền","IPS"
"137","Độ sáng","500 nits"
"137","Cổng giao tiếp","2 Thunderbolt 4 1 Jack 3.5 mm 1 Magsafe Charger"
"137","Wifi","Wifi 6E"
"137","Bluetooth","v5.3"
"137","Webcam","Full HD Webcam (1080p Webcam)"
"137","Công nghệ âm thanh","Dolby Atmos"
"137","OS","macOS"
"137","Version","Ventura"
"137","Bảo mật","Mở khóa vân tay"
"137","Kiểu bàn phím","English International Backlit Keyboard"
"137","Bàn phím số","Không"
"137","Đèn bàn phím","LED"
"137","TouchPad","Multi-touch touchpad"
"137","Phụ kiện trong hộp","Adapter"
"137","Kích thước","30.41 x 21.5 x 1.13 cm"
"137","Trọng lượng sản phẩm","1.24 kg"
"137","Chất liệu","Vỏ: Nhôm tái chế"
"137","P/N","Z1B6"
"137","Xuất xứ","Trung Quốc"
"137","Thời điểm ra mắt","03/2024"
"137","Thời gian bảo hành","12 tháng"
"137","Hướng dẫn bảo quản","Để nơi khô ráo, nhẹ tay, dễ vỡ."
"137","Hướng dẫn sử dụng","Xem trong sách hướng dẫn sử dụng"
"137","Màu sắc","Xám"
"138","Hãng CPU","AMD"
"138","Công nghệ CPU","Ryzen AI 7"
"138","Loại CPU","350"
"138","Tốc độ CPU tối thiểu","2"
"138","Tốc độ tối đa","3.8 GHz"
"138","Bộ nhớ đệm","24 MB"
"138","Tích hợp NPU","Có"
"138","Hiệu suất xử lý AI của NPU (TOPS)","50"
"138","Hãng (Card Oboard)","AMD"
"138","Tên đầy đủ (Card onbroad)","AMD Radeon Graphics"
"138","Dung lượng RAM","32 GB"
"138","Loại RAM","LPDDR5X"
"138","Số khe cắm rời","0"
"138","Số khe RAM còn lại","0"
"138","Số RAM onboard","1"
"138","Hỗ trợ RAM tối đa","Không nâng cấp"
"138","Kiểu ổ cứng","SSD"
"138","Dung lượng nâng cấp tối đa ổ cứng","Không hỗ trợ nâng cấp"
"138","Loại SSD","1 M.2 2280"
"138","Dung lượng SSD","512"
"138","Kích thước màn hình","14 inch"
"138","Công nghệ màn hình","OLED"
"138","Độ phân giải","2880 x 1800 Pixels"
"138","Loại màn hình","Màn hình phẳng"
"138","Tần số quét","120 Hz"
"138","Tấm nền","OLED"
"138","Độ sáng","400 nits"
"138","Độ phủ màu","100% DCI-P3 color gamut"
"138","Tỷ lệ màn hình","16:10"
"138","Độ tương phản","1.000.000: 1"
"138","Cổng giao tiếp","Cổng sạc: 1 USB 3.2 Gen 1 Type-A 2 USB 3.2 Gen 1 Type-C 1 HDMI 2.1 1 Jack 3.5 mm"
"138","Wifi","Wifi 6E 802.11 ax"
"138","Bluetooth","v5.3"
"138","Webcam","1080P FHD IR Camera for Windows Hello"
"138","OS","Windows"
"138","Version","Windows 11 Home"
"138","Bảo mật","Mật khẩu"
"138","Kiểu bàn phím","Backlit Chiclet Keyboard"
"138","Bàn phím số","Không"
"138","Đèn bàn phím","Có"
"138","Màu đèn LED","Trắng"
"138","TouchPad","Multi-touch touchpad"
"138","Dung lượng pin","75 Wh"
"138","Power Supply","65 W"
"138","Phụ kiện trong hộp","Sạc Túi đựng"
"138","Kích thước","31.24 x 22.01 x 1.49 ~ 1.49 cm"
"138","Trọng lượng sản phẩm","1.2 kg"
"138","Chất liệu","Mặt lưng máy: Kim loại"
"138","P/N","90NB14U1-M00C20"
"138","Xuất xứ","Trung Quốc"
"138","Thời điểm ra mắt","2025"
"138","Thời gian bảo hành","24 tháng"
"138","Màu sắc","Đen"
"139","Hãng CPU","Apple"
"139","Công nghệ CPU","M3"
"139","Loại CPU","8 - Core"
"139","Dung lượng RAM","16 GB (1 thanh 16 GB)"
"139","Loại RAM","LPDDR4"
"139","Số khe cắm rời","0"
"139","Số khe RAM còn lại","0"
"139","Số RAM onboard","1"
"139","Hỗ trợ RAM tối đa","16 GB"
"139","Kiểu ổ cứng","SSD"
"139","Loại SSD","1 Hãng không công bố"
"139","Dung lượng SSD","512"
"139","Kích thước màn hình","13.6 inch"
"139","Công nghệ màn hình","Liquid Retina"
"139","Độ phân giải","2560 x 1644 Pixels"
"139","Loại màn hình","LED"
"139","Tần số quét","60 Hz"
"139","Tấm nền","IPS"
"139","Độ sáng","500 nits"
"139","Cổng giao tiếp","2 Thunderbolt 4 1 Jack 3.5 mm 1 Magsafe Charger"
"139","Wifi","Wifi 6E"
"139","Bluetooth","v5.3"
"139","Webcam","Full HD Webcam (1080p Webcam)"
"139","Công nghệ âm thanh","Dolby Atmos"
"139","OS","macOS"
"139","Version","Ventura"
"139","Bảo mật","Mở khóa vân tay"
"139","Kiểu bàn phím","English International Backlit Keyboard"
"139","Bàn phím số","Không"
"139","Đèn bàn phím","LED"
"139","TouchPad","Multi-touch touchpad"
"139","Phụ kiện trong hộp","Adapter"
"139","Kích thước","30.41 x 21.5 x 1.13 cm"
"139","Trọng lượng sản phẩm","1.24 kg"
"139","Chất liệu","Vỏ: Nhôm tái chế"
"139","P/N","MXCV3SA/A"
"139","Xuất xứ","Trung Quốc"
"139","Thời điểm ra mắt","03/2024"
"139","Thời gian bảo hành","12 tháng"
"139","Hướng dẫn bảo quản","Để nơi khô ráo, nhẹ tay, dễ vỡ."
"139","Hướng dẫn sử dụng","Xem trong sách hướng dẫn sử dụng"
"139","Màu sắc","Xanh Đen"
"140","Hãng CPU","Intel"
"140","Công nghệ CPU","Core i5"
"140","Loại CPU","12450H"
"140","Tốc độ CPU tối thiểu","2.00 Ghz"
"140","Tốc độ tối đa","4.40 GHz"
"140","Số nhân","8"
"140","Số luồng","12"
"140","Bộ nhớ đệm","12 MB"
"140","Hãng (Card Oboard)","Intel"
"140","Model (Card Oboard)","UHD"
"140","Tên đầy đủ (Card onbroad)","Intel UHD Graphics"
"140","Dung lượng RAM","16 GB (2 thanh 8 GB)"
"140","Loại RAM","DDR5"
"140","Tốc độ RAM","4800 MHz"
"140","Số khe cắm rời","0"
"140","Số khe RAM còn lại","0"
"140","Số RAM onboard","2"
"140","Hỗ trợ RAM tối đa","16 GB"
"140","Kiểu ổ cứng","SSD"
"140","Loại SSD","M2. PCIe 1"
"140","Dung lượng SSD","512 GB"
"140","Kích thước màn hình","14.0 inch"
"140","Công nghệ màn hình","Anti - Glare"
"140","Độ phân giải","1920 x 1080 Pixels"
"140","Loại màn hình","Màn hình phẳng"
"140","Tần số quét","60 Hz"
"140","Tấm nền","IPS"
"140","Độ sáng","300 nits"
"140","Hỗ trợ cảm ứng","Không"
"140","Cổng giao tiếp","1 HDMI 1 Type C 2 USB 3.2 Gen 1 1 Card reader 1 Jack 3.5 mm"
"140","Wifi","802.11 a/b/g/n/ac"
"140","Bluetooth","v5.1"
"140","Webcam","Full HD Webcam (1080p Webcam)"
"140","OS","Windows"
"140","Version","Windows 11 Home Single Language"
"140","Bảo mật","Mở khóa vân tay Mật khẩu"
"140","Kiểu bàn phím","Bàn phím cứng"
"140","Bàn phím số","Không"
"140","Đèn bàn phím","Không"
"140","TouchPad","Multi-touch touchpad"
"140","Loại PIN","Pin sạc"
"140","Dung lượng pin","47 Wh"
"140","Power Supply","65 W"
"140","Phụ kiện trong hộp","Sách HDSD Bộ sạc điện"
"140","Kích thước","324.3 x 213.8 x 17.9 mm"
"140","Trọng lượng sản phẩm","1.37 kg"
"140","Chất liệu","Vỏ máy: Nhựa ABS"
"140","P/N","83EQ0005VN"
"140","Xuất xứ","Trung Quốc"
"140","Thời điểm ra mắt","2023"
"140","Thời gian bảo hành","24 tháng"
"140","Hướng dẫn bảo quản","Để nơi khô ráo, nhẹ tay, dễ vỡ."
"140","Hướng dẫn sử dụng","Xem trong sách hướng dẫn sử dụng"
"140","Màu sắc","Xám"
"141","Hãng CPU","Apple"
"141","Công nghệ CPU","M3"
"141","Loại CPU","8 - Core"
"141","Dung lượng RAM","16 GB (1 thanh 16 GB)"
"141","Loại RAM","LPDDR4"
"141","Số khe cắm rời","0"
"141","Số khe RAM còn lại","0"
"141","Số RAM onboard","1"
"141","Hỗ trợ RAM tối đa","16 GB"
"141","Kiểu ổ cứng","SSD"
"141","Loại SSD","1 Hãng không công bố"
"141","Dung lượng SSD","256"
"141","Kích thước màn hình","15.3 inch"
"141","Công nghệ màn hình","Liquid Retina"
"141","Độ phân giải","2880 x 1864 Pixels"
"141","Loại màn hình","LED"
"141","Tần số quét","60 Hz"
"141","Tấm nền","IPS"
"141","Độ sáng","500 nits"
"141","Cổng giao tiếp","2 Thunderbolt 4 1 Jack 3.5 mm 1 Magsafe 3"
"141","Wifi","Wifi 6E"
"141","Bluetooth","v5.3"
"141","Webcam","Full HD Webcam (1080p Webcam)"
"141","Công nghệ âm thanh","Dolby Atmos"
